Well,Plate,Compound,Concentration,Replicate,t_0,t_2.08,t_4.16,t_6.24,t_8.32,t_10.4,t_12.48,MIC,Smiles
M05,111-DR7,Z26333666,3.13,D,0,0.215308289693413,0.531785534784935,0.666677475315748,0.796381264287683,0.90273837124467,1.00390732664278,Inactive,[O-][N+](=O)C=1C=C(NC(=O)CN2C=NC=3C=CC=CC23)C=CC1Cl
M06,111-DR7,Z26333666,0.781,D,0,0.215308289693413,0.544755913682129,0.687430081551257,0.811945718964315,0.918302825921302,1.02465993287829,Inactive,[O-][N+](=O)C=1C=C(NC(=O)CN2C=NC=3C=CC=CC23)C=CC1Cl
M07,111-DR7,Z26333666,0.2,D,0,0.22049644125229,0.562914444138199,0.705588612007328,0.837886476758702,0.954619886833444,1.06616514534931,Inactive,[O-][N+](=O)C=1C=C(NC(=O)CN2C=NC=3C=CC=CC23)C=CC1Cl
M08,111-DR7,Z214882874,50,D,0,0.202337910796219,0.505844776990548,0.617390035506412,0.718558990904522,0.811945718964315,0.900144295465231,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
M09,111-DR7,Z214882874,12.5,D,0,0.212714213913974,0.524003307446619,0.648518944859677,0.76265827915498,0.863827234553089,0.970184341510076,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
M10,111-DR7,Z214882874,3.13,D,0,0.225684592811167,0.534379610564374,0.674459702654064,0.80156941584656,0.907926522803547,1.01428362976053,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
M11,111-DR7,Z214882874,0.781,D,0,0.223090517031729,0.534379610564374,0.687430081551257,0.82232202208207,0.939055432156812,1.05060069067268,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
M12,111-DR7,Z214882874,0.2,D,0,0.223090517031729,0.54216183790269,0.679647854212941,0.806757567405438,0.918302825921302,1.02465993287829,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
M13,111-DR7,Z2241995828,50,D,0,0.19974383501678,0.485092170755038,0.575884823035393,0.653707096418554,0.708182687786767,0.76265827915498,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
M14,111-DR7,Z2241995828,12.5,D,0,0.22049644125229,0.534379610564374,0.687430081551257,0.814539794743754,0.923490977480179,1.02206585709885,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
M15,111-DR7,Z2241995828,3.13,D,0,0.225684592811167,0.531785534784935,0.692618233110135,0.82232202208207,0.936461356377373,1.04281846333436,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
M16,111-DR7,Z2241995828,0.781,D,0,0.22049644125229,0.516221080108303,0.669271551095186,0.796381264287683,0.910520598582986,1.0116895539811,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
M17,111-DR7,Z2241995828,0.2,D,0,0.22049644125229,0.513627004328864,0.664083399536309,0.783410885390489,0.90273837124467,1.00131325086334,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
M18,111-DR7,Z3333452435,50,D,0,0.189367531899026,0.238654971708361,0.290536487297135,0.342418002885909,0.38132913957749,0.451369185622335,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
M19,111-DR7,Z3333452435,12.5,D,0,0.223090517031729,0.503250701211109,0.648518944859677,0.773034582272735,0.892362068126915,0.985748796186709,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
M20,111-DR7,Z3333452435,3.13,D,0,0.204931986575658,0.529191459005496,0.679647854212941,0.798975340067122,0.90273837124467,1.00131325086334,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
M21,111-DR7,Z3333452435,0.781,D,0,0.210120138134535,0.508438852769987,0.653707096418554,0.770440506493296,0.88198576500916,0.980560644627831,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
M22,111-DR7,Z3333452435,0.2,D,0,0.233466820149484,0.524003307446619,0.677053778433502,0.80156941584656,0.910520598582986,1.01428362976053,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
N03,111-DR7,Z26333666,50,E,0,0.223090517031729,0.495468473872793,0.596637429270902,0.679647854212941,0.734123445581154,0.798975340067122,Inactive,[O-][N+](=O)C=1C=C(NC(=O)CN2C=NC=3C=CC=CC23)C=CC1Cl
N04,111-DR7,Z26333666,12.5,E,0,0.22049644125229,0.526597383226058,0.651113020639115,0.765252354934418,0.853450931435335,0.94164950793625,Inactive,[O-][N+](=O)C=1C=C(NC(=O)CN2C=NC=3C=CC=CC23)C=CC1Cl
N05,111-DR7,Z26333666,3.13,E,0,0.22049644125229,0.547349989461567,0.671865626874625,0.80156941584656,0.905332447024109,1.00909547820166,Inactive,[O-][N+](=O)C=1C=C(NC(=O)CN2C=NC=3C=CC=CC23)C=CC1Cl
N06,111-DR7,Z26333666,0.781,E,0,0.249031274826116,0.555132216799883,0.684836005771819,0.811945718964315,0.926085053259618,1.03244216021661,Inactive,[O-][N+](=O)C=1C=C(NC(=O)CN2C=NC=3C=CC=CC23)C=CC1Cl
N07,111-DR7,Z26333666,0.2,E,0,0.233466820149484,0.54216183790269,0.687430081551257,0.817133870523193,0.928679129039057,1.03503623599604,Inactive,[O-][N+](=O)C=1C=C(NC(=O)CN2C=NC=3C=CC=CC23)C=CC1Cl
N08,111-DR7,Z214882874,50,E,0,0.207526062355097,0.505844776990548,0.612201883947535,0.718558990904522,0.80156941584656,0.892362068126915,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
N09,111-DR7,Z214882874,12.5,E,0,0.210120138134535,0.513627004328864,0.651113020639115,0.767846430713857,0.861233158773651,0.96240211417176,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
N10,111-DR7,Z214882874,3.13,E,0,0.215308289693413,0.526597383226058,0.68224192999238,0.817133870523193,0.923490977480179,1.03503623599604,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
N11,111-DR7,Z214882874,0.781,E,0,0.22049644125229,0.531785534784935,0.666677475315748,0.798975340067122,0.90273837124467,1.0116895539811,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
N12,111-DR7,Z214882874,0.2,E,0,0.225684592811167,0.534379610564374,0.679647854212941,0.806757567405438,0.913114674362425,1.02206585709885,Inactive,CNS(=O)(=O)C=1C=CC=C(C1)C(=O)OCC2=CC(=O)N(C)C(=O)N2C
N13,111-DR7,Z2241995828,50,E,0,0.202337910796219,0.485092170755038,0.591449277712025,0.669271551095186,0.715964915125083,0.770440506493296,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
N14,111-DR7,Z2241995828,12.5,E,0,0.217902365472851,0.529191459005496,0.68224192999238,0.804163491625999,0.907926522803547,1.00909547820166,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
N15,111-DR7,Z2241995828,3.13,E,0,0.228278668590606,0.544755913682129,0.677053778433502,0.806757567405438,0.923490977480179,1.02984808443717,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
N16,111-DR7,Z2241995828,0.781,E,0,0.2412490474878,0.536973686343812,0.710776763566206,0.835292400979264,0.949431735274567,1.06097699379043,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
N17,111-DR7,Z2241995828,0.2,E,0,0.217902365472851,0.529191459005496,0.666677475315748,0.791193112728806,0.910520598582986,1.01687770553997,Inactive,NCC(C(=O)NC=1C=CC=C(C1)C2=CC=CS2)C=3C=CC=CC3
N18,111-DR7,Z3333452435,50,E,0,0.178991228781271,0.251625350605555,0.308695017753206,0.378735063798051,0.407269897371877,0.474715867637283,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
N19,111-DR7,Z3333452435,12.5,E,0,0.225684592811167,0.508438852769987,0.658895247977431,0.783410885390489,0.892362068126915,0.990936947745586,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
N20,111-DR7,Z3333452435,3.13,E,0,0.236060895928922,0.516221080108303,0.645924869080238,0.770440506493296,0.884579840788599,0.980560644627831,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
N21,111-DR7,Z3333452435,0.781,E,0,0.228278668590606,0.518815155887741,0.648518944859677,0.773034582272735,0.879391689229722,0.980560644627831,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
N22,111-DR7,Z3333452435,0.2,E,0,0.217902365472851,0.511032928549425,0.677053778433502,0.804163491625999,0.920896901700741,1.02725400865773,Inactive,NCC=1C=CC(C(=O)NC2=NN=C(S2)C=3C=C(Cl)C=C(Cl)C3)=C(N1)C4CC4
O03,111-DR7,Z5484598068,50,D,0,0.285348335738258,0.578478898814831,0.710776763566206,0.840480552538141,0.952025811054005,1.05578884223155,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
O04,111-DR7,Z5484598068,12.5,D,0,0.262001653723309,0.599231505050341,0.734123445581154,0.869015386111967,0.980560644627831,1.0921059031437,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
O05,111-DR7,Z5484598068,3.13,D,0,0.251625350605555,0.573290747255954,0.715964915125083,0.837886476758702,0.94164950793625,1.04800661489324,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
O06,111-DR7,Z5484598068,0.781,D,0,0.251625350605555,0.573290747255954,0.697806384669012,0.827510173640947,0.94164950793625,1.04281846333436,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
O07,111-DR7,Z5484598068,0.2,D,0,0.272377956841064,0.568102595697077,0.715964915125083,0.840480552538141,0.964996189951199,1.07394737268762,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
O08,111-DR7,Z1234126843,50,D,0,0.22049644125229,0.529191459005496,0.607013732388657,0.700400460448451,0.775628658052173,0.853450931435335,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
O09,111-DR7,Z1234126843,12.5,D,0,0.243843123267238,0.552538141020445,0.674459702654064,0.786004961169928,0.892362068126915,0.988342871966147,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
O10,111-DR7,Z1234126843,3.13,D,0,0.246437199046677,0.562914444138199,0.723747142463399,0.848262779876457,0.967590265730638,1.07135329690819,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
O11,111-DR7,Z1234126843,0.781,D,0,0.249031274826116,0.586261126153148,0.728935294022277,0.863827234553089,0.980560644627831,1.0921059031437,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
O12,111-DR7,Z1234126843,0.2,D,0,0.236060895928922,0.578478898814831,0.705588612007328,0.835292400979264,0.939055432156812,1.05319476645212,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
O13,111-DR7,Z5292501991,50,D,0,0.249031274826116,0.539567762123251,0.625172262844728,0.710776763566206,0.775628658052173,0.830104249420386,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
O14,111-DR7,Z5292501991,12.5,D,0,0.249031274826116,0.562914444138199,0.692618233110135,0.817133870523193,0.931273204818496,1.03244216021661,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
O15,111-DR7,Z5292501991,3.13,D,0,0.262001653723309,0.560320368358761,0.692618233110135,0.819727946302631,0.936461356377373,1.04022438755492,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
O16,111-DR7,Z5292501991,0.781,D,0,0.272377956841064,0.560320368358761,0.690024157330696,0.82232202208207,0.946837659495128,1.05060069067268,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
O17,111-DR7,Z5292501991,0.2,D,0,0.243843123267238,0.588855201932586,0.74190567291947,0.884579840788599,1.00131325086334,1.11285850937921,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
O18,111-DR7,Z2768506161,50,D,0,0.217902365472851,0.498062549652232,0.630360414403606,0.723747142463399,0.786004961169928,0.853450931435335,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
O19,111-DR7,Z2768506161,12.5,D,0,0.251625350605555,0.560320368358761,0.697806384669012,0.814539794743754,0.918302825921302,1.01687770553997,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
O20,111-DR7,Z2768506161,3.13,D,0,0.249031274826116,0.549944065241006,0.697806384669012,0.824916097861509,0.933867280597934,1.03763031177548,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
O21,111-DR7,Z2768506161,0.781,D,0,0.2412490474878,0.557726292579322,0.715964915125083,0.845668704097018,0.959808038392321,1.06875922112875,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
O22,111-DR7,Z2768506161,0.2,D,0,0.256813502164432,0.583667050373709,0.721153066683961,0.853450931435335,0.972778417289515,1.08172960002594,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
P03,111-DR7,Z5484598068,50,E,0,0.262001653723309,0.586261126153148,0.747093824478347,0.884579840788599,0.998719175083902,1.10767035782033,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
P04,111-DR7,Z5484598068,12.5,E,0,0.251625350605555,0.596637429270902,0.760064203375541,0.892362068126915,1.01428362976053,1.1258288882764,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
P05,111-DR7,Z5484598068,3.13,E,0,0.264595729502748,0.604419656609219,0.74190567291947,0.889767992347476,1.01947178131941,1.12842296405584,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
P06,111-DR7,Z5484598068,0.781,E,0,0.274972032620503,0.619984111285851,0.76265827915498,0.907926522803547,1.03503623599604,1.14398741873247,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
P07,111-DR7,Z5484598068,0.2,E,0,0.277566108399942,0.612201883947535,0.744499748698909,0.894956143906354,1.01687770553997,1.13361111561471,Inactive,COC(=O)C1(CN)CCN(CC1)C=2C=NC=3C=CC=CC3N2
P08,111-DR7,Z1234126843,50,E,0,0.230872744370045,0.529191459005496,0.635548565962483,0.734123445581154,0.819727946302631,0.897550219685792,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
P09,111-DR7,Z1234126843,12.5,E,0,0.251625350605555,0.575884823035393,0.715964915125083,0.845668704097018,0.957213962612883,1.06097699379043,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
P10,111-DR7,Z1234126843,3.13,E,0,0.274972032620503,0.60182558082978,0.754876051816664,0.889767992347476,1.02984808443717,1.13361111561471,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
P11,111-DR7,Z1234126843,0.781,E,0,0.254219426384993,0.555132216799883,0.715964915125083,0.848262779876457,0.972778417289515,1.08172960002594,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
P12,111-DR7,Z1234126843,0.2,E,0,0.282754259958819,0.570696671476516,0.74190567291947,0.879391689229722,1.00650140242222,1.11545258515864,Inactive,CC(C)(NCC1=CSC(=C1)[N+](=O)[O-])C=2C=CC=C(F)C2
P13,111-DR7,Z5292501991,50,E,0,0.238654971708361,0.544755913682129,0.664083399536309,0.749687900257786,0.814539794743754,0.879391689229722,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
P14,111-DR7,Z5292501991,12.5,E,0,0.262001653723309,0.583667050373709,0.749687900257786,0.884579840788599,1.00650140242222,1.11026443359977,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
P15,111-DR7,Z5292501991,3.13,E,0,0.246437199046677,0.583667050373709,0.736717521360593,0.876797613450283,0.998719175083902,1.11545258515864,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
P16,111-DR7,Z5292501991,0.781,E,0,0.256813502164432,0.583667050373709,0.757470127596102,0.90273837124467,1.01947178131941,1.13620519139415,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
P17,111-DR7,Z5292501991,0.2,E,0,0.254219426384993,0.552538141020445,0.734123445581154,0.874203537670844,0.993531023525025,1.11026443359977,Inactive,NCC1(CCN(CC1)C2=NC=3C=CC=C(F)C3S2)C=4C=CC=CC4
P18,111-DR7,Z2768506161,50,E,0,0.217902365472851,0.518815155887741,0.645924869080238,0.739311597140031,0.824916097861509,0.889767992347476,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
P19,111-DR7,Z2768506161,12.5,E,0,0.2412490474878,0.565508519917638,0.715964915125083,0.84307462831758,0.949431735274567,1.05319476645212,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
P20,111-DR7,Z2768506161,3.13,E,0,0.254219426384993,0.573290747255954,0.734123445581154,0.866421310332528,0.98315472040727,1.0921059031437,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
P21,111-DR7,Z2768506161,0.781,E,0,0.259407577943871,0.599231505050341,0.749687900257786,0.887173916568038,1.0116895539811,1.12323481249696,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
P22,111-DR7,Z2768506161,0.2,E,0,0.267189805282187,0.643330793300799,0.780816809611051,0.915708750141863,1.0454125391138,1.1595518734091,Inactive,CC=1C=CC(OC=2C=CC(Cl)=CC2CN)=CC1C
A03,111-DR8,Z2899091311,50,D,0,0.232763411683939,0.525679165713165,0.638137892706528,0.734904704305469,0.805518323580372,0.878747262087679,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
A04,111-DR8,Z2899091311,12.5,D,0,0.261531923240381,0.575370231128837,0.703520873516624,0.842132792834025,0.951976200594985,1.07228088528556,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
A05,111-DR8,Z2899091311,3.13,D,0,0.271993200169996,0.583216188826049,0.734904704305469,0.870901304390467,0.993821308313446,1.101049396842,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
A06,111-DR8,Z2899091311,0.781,D,0,0.256301284775573,0.580600869593645,0.729674065840662,0.860440027460852,0.985975350616235,1.08535748144758,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
A07,111-DR8,Z2899091311,0.2,D,0,0.253685965543169,0.580600869593645,0.727058746608258,0.857824708228448,0.983360031383831,1.10366471607441,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
A08,111-DR8,Z3104959805,50,D,0,0.24060936938115,0.546601719572395,0.64598385040374,0.740135342770277,0.821210238974795,0.899669815946909,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
A09,111-DR8,Z3104959805,12.5,D,0,0.256301284775573,0.562293634966818,0.693059596587008,0.818594919742391,0.938899604432966,1.04351237372912,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
A10,111-DR8,Z3104959805,3.13,D,0,0.266762561705188,0.580600869593645,0.713982150446239,0.844748112066429,0.9624374775246,1.07228088528556,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
A11,111-DR8,Z3104959805,0.781,D,0,0.269377880937592,0.585831508058452,0.732289385073066,0.863055346693256,0.980744712151427,1.09320343914479,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
A12,111-DR8,Z3104959805,0.2,D,0,0.264147242472784,0.585831508058452,0.711366831213835,0.852594069763641,0.965052796757004,1.08535748144758,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
A13,111-DR8,Z4761343132,50,D,0,0.167380430873844,0.468142142600281,0.614600019614894,0.747981300467488,0.860440027460852,0.946745562130177,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
A14,111-DR8,Z4761343132,12.5,D,0,0.266762561705188,0.575370231128837,0.72182810814345,0.847363431298833,0.967668115989408,1.07489620451796,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
A15,111-DR8,Z4761343132,3.13,D,0,0.261531923240381,0.577985550361241,0.72182810814345,0.852594069763641,0.978129392919023,1.08535748144758,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
A16,111-DR8,Z4761343132,0.781,D,0,0.269377880937592,0.588446827290856,0.724443427375854,0.860440027460852,0.978129392919023,1.08797280067998,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
A17,111-DR8,Z4761343132,0.2,D,0,0.258916604007977,0.580600869593645,0.727058746608258,0.860440027460852,0.978129392919023,1.0984340776096,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
A18,111-DR8,Z5129514630,50,D,0,0.232763411683939,0.551832358037203,0.674752361960182,0.789826408185949,0.889208539017294,0.983360031383831,Inactive,CC1N(CCC=2C=C(Cl)C(Cl)=CC12)C(=O)C=3C=NN4C=CC(CN)=CC34
A19,111-DR8,Z5129514630,12.5,D,0,0.245840007845958,0.57013959266403,0.703520873516624,0.834286835136814,0.957206839059793,1.06705024682075,Inactive,CC1N(CCC=2C=C(Cl)C(Cl)=CC12)C(=O)C=3C=NN4C=CC(CN)=CC34
A20,111-DR8,Z5129514630,3.13,D,0,0.245840007845958,0.567524273431626,0.706136192749028,0.842132792834025,0.967668115989408,1.07489620451796,Inactive,CC1N(CCC=2C=C(Cl)C(Cl)=CC12)C(=O)C=3C=NN4C=CC(CN)=CC34
A21,111-DR8,Z5129514630,0.781,D,0,0.258916604007977,0.567524273431626,0.716597469678643,0.849978750531237,0.970283435221812,1.08012684298277,Inactive,CC1N(CCC=2C=C(Cl)C(Cl)=CC12)C(=O)C=3C=NN4C=CC(CN)=CC34
A22,111-DR8,Z5129514630,0.2,D,0,0.237994050148746,0.598908104220471,0.711366831213835,0.849978750531237,0.970283435221812,1.08012684298277,Inactive,CC1N(CCC=2C=C(Cl)C(Cl)=CC12)C(=O)C=3C=NN4C=CC(CN)=CC34
B03,111-DR8,Z2899091311,50,E,0,0.232763411683939,0.525679165713165,0.632907254241721,0.72182810814345,0.797672365883161,0.863055346693256,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
B04,111-DR8,Z2899091311,12.5,E,0,0.243224688613554,0.554447677269607,0.698290235051816,0.829056196672006,0.938899604432966,1.05397365065873,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
B05,111-DR8,Z2899091311,3.13,E,0,0.251070646310765,0.564908954199222,0.706136192749028,0.839517473601622,0.957206839059793,1.06705024682075,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
B06,111-DR8,Z2899091311,0.781,E,0,0.253685965543169,0.572754911896433,0.708751511981431,0.847363431298833,0.957206839059793,1.07751152375037,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
B07,111-DR8,Z2899091311,0.2,E,0,0.258916604007977,0.59106214652326,0.72182810814345,0.86567066592566,0.975514073686619,1.09581875837719,Inactive,CC=1SC=2N=C(CN3CC(CN)CC=4C=C(F)C=CC34)NC(=O)C2C1C
B08,111-DR8,Z3104959805,50,E,0,0.230148092451535,0.502141292621531,0.61198470038249,0.70090555428422,0.774134492791526,0.852594069763641,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
B09,111-DR8,Z3104959805,12.5,E,0,0.264147242472784,0.543986400339992,0.687828958122201,0.808133642812776,0.920592369806139,1.02258981986989,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
B10,111-DR8,Z3104959805,3.13,E,0,0.253685965543169,0.541371081107588,0.695674915819412,0.815979600509987,0.938899604432966,1.03828173526431,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
B11,111-DR8,Z3104959805,0.781,E,0,0.248455327078362,0.546601719572395,0.713982150446239,0.844748112066429,0.970283435221812,1.08012684298277,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
B12,111-DR8,Z3104959805,0.2,E,0,0.245840007845958,0.564908954199222,0.685213638889797,0.808133642812776,0.928438327503351,1.04351237372912,Inactive,NCC=1C=CC2=NC(=CN2C1)C(=O)NCC=3C=CC=CC3N4CCCCC4
B13,111-DR8,Z4761343132,50,E,0,0.13076596162019,0.431527673346628,0.580600869593645,0.682598319657393,0.784595769721142,0.873516623622871,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
B14,111-DR8,Z4761343132,12.5,E,0,0.253685965543169,0.564908954199222,0.711366831213835,0.849978750531237,0.972898754454216,1.08535748144758,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
B15,111-DR8,Z4761343132,3.13,E,0,0.235378730916342,0.554447677269607,0.687828958122201,0.829056196672006,0.944130242897774,1.05920428912354,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
B16,111-DR8,Z4761343132,0.781,E,0,0.251070646310765,0.567524273431626,0.687828958122201,0.818594919742391,0.936284285200562,1.04351237372912,Inactive,NCC(CC=1C=CC(Cl)=CC1)C2=NC(=NO2)N3CCNCC3
